position	x	n	folded
134276751	54	120	1
134276910	4	120	1
134277606	18	120	1
134277643	29	120	1
134278404	30	120	1
134278418	30	120	1
134278733	55	120	1
134279028	3	120	1
134279096	32	120	1
134279124	7	120	1
134279188	32	120	1
134279360	56	120	1
134279648	31	120	1
134279707	25	120	1
134279723	28	120	1
134279769	32	120	1
134279919	18	120	1
134280290	32	120	1
134280489	31	120	1
134280491	8	120	1
134281242	7	120	1
134281317	32	120	1
134281329	7	120	1
134281467	7	120	1
134281899	32	120	1
134281928	7	120	1
134281942	3	120	1
134281984	23	120	1
134282111	54	120	1
134282113	54	120	1
134282631	23	120	1
134282633	7	120	1
134282676	23	120	1
134282836	23	120	1
134283125	23	120	1
134283154	5	120	1
134283164	55	120	1
134283185	18	120	1
134283582	21	120	1
134283678	20	120	1
134283684	9	120	1
134283929	35	120	1
134284468	20	120	1
134284516	8	120	1
134284614	20	120	1
134284723	39	120	1
134284892	10	120	1
134285358	46	120	1
134285643	9	120	1
134285808	11	120	1
134285858	37	120	1
134285893	29	120	1
134286219	38	120	1
134286352	5	120	1
134286360	38	120	1
134286554	9	120	1
134286716	35	120	1
134287693	32	120	1
134287805	37	120	1
134288121	14	120	1
134288262	37	120	1
134288640	8	120	1
134288911	7	120	1
134289437	15	120	1
134289492	37	120	1
134289847	18	120	1
134289951	37	120	1
134290096	12	120	1
134290604	36	120	1
134290626	10	120	1
134290721	8	120	1
134290736	9	120	1
134290897	9	120	1
134291082	26	120	1
134291380	2	120	1
134291756	37	120	1
134291975	8	120	1
134292068	14	120	1
134292096	11	120	1
134292466	5	120	1
134292607	9	120	1
134293657	44	120	1
134293979	50	120	1
134294327	3	120	1
134294894	9	120	1
134295296	15	120	1
134296139	9	120	1
134296538	14	120	1
134296589	46	120	1
134296893	32	120	1
134297045	7	120	1
134297270	37	120	1
134297297	8	120	1
134297338	5	120	1
134297699	21	120	1
134297934	6	120	1
134298068	37	120	1
134298121	5	120	1
134298394	46	120	1
134298591	37	120	1
134298848	38	120	1
134298851	14	120	1
134298867	8	120	1
134299520	36	120	1
134299721	36	120	1
134301077	24	120	1
134301088	9	120	1
134301524	45	120	1
134301660	3	120	1
134302305	14	120	1
134302380	46	120	1
134302688	9	120	1
134302897	26	120	1
134303144	5	120	1
134303319	5	120	1
134304165	45	120	1
134304225	9	120	1
134304487	7	120	1
134304552	13	120	1
134304601	3	120	1
134304752	49	120	1
134305149	8	120	1
134305191	10	120	1
134306273	13	120	1
134306399	19	120	1
134306638	19	120	1
134307048	10	120	1
134307164	11	120	1
134307325	8	120	1
134307671	11	120	1
134308314	45	120	1
134308385	56	120	1
134308438	3	120	1
134308465	19	120	1
134308835	18	120	1
134310975	9	120	1
134311020	12	120	1
134311235	8	120	1
134311527	6	120	1
134311712	4	120	1
134311921	3	120	1
134312699	8	120	1
134314457	5	120	1
134314594	18	120	1
134315094	5	120	1
134315201	18	120	1
134315880	5	120	1
134315987	7	120	1
134317101	19	120	1
134317305	5	120	1
134317481	18	120	1
134317590	18	120	1
134317905	7	120	1
134317907	4	120	1
134317988	11	120	1
134318294	11	120	1
134318445	37	120	1
134319439	18	120	1
134319501	7	120	1
134319928	56	120	1
134319993	10	120	1
134320257	13	120	1
134320517	14	120	1
134320620	7	120	1
134320651	45	120	1
134321025	29	120	1
134321193	11	120	1
134321252	14	120	1
134321914	45	120	1
134322071	2	120	1
134322646	11	120	1
134322930	6	120	1
134323092	5	120	1
134323424	45	120	1
134323448	5	120	1
134323979	11	120	1
134324107	56	120	1
134324591	8	120	1
134324731	12	120	1
134325098	9	120	1
134325123	30	120	1
134325258	30	120	1
134325372	8	120	1
134326028	56	120	1
134327088	11	120	1
134327447	30	120	1
134327566	11	120	1
134327702	55	120	1
134328116	51	120	1
134329009	18	120	1
134329192	30	120	1
134329272	12	120	1
134329571	30	120	1
134330096	8	120	1
134330141	12	120	1
134330430	19	120	1
134330641	4	120	1
134332492	13	120	1
134332809	5	120	1
134332878	8	120	1
134334542	4	120	1
134334560	9	120	1
134338285	10	120	1
134338864	10	120	1
134339349	10	120	1
134339381	21	120	1
134339452	9	120	1
134339650	49	120	1
134339726	9	120	1
134340409	5	120	1
134341712	10	120	1
134342109	16	120	1
134342392	2	120	1
134342941	49	120	1
134343284	21	120	1
134343341	9	120	1
134344259	21	120	1
134344321	11	120	1
134345206	12	120	1
134349193	12	120	1
134351934	10	120	1
134354389	12	120	1
134354520	20	120	1
134354522	20	120	1
134354718	9	120	1
134357880	49	120	1
134358190	10	120	1
134358251	11	120	1
134358327	17	120	1
134358555	17	120	1
134358696	12	120	1
134359201	3	120	1
134359691	10	120	1
134360234	25	120	1
134361114	9	120	1
134362222	17	120	1
134362402	48	120	1
134362504	10	120	1
134362877	23	120	1
134363777	17	120	1
134363969	5	120	1
134364578	6	120	1
134364944	10	120	1
134366626	5	120	1
134366755	55	120	1
134366905	57	120	1
134367440	3	120	1
134369026	54	120	1
134369070	3	120	1
134369122	8	120	1
134369242	54	120	1
134369580	53	120	1
134371136	3	120	1
134371222	3	120	1
134371759	4	120	1
134371821	3	120	1
134372008	54	120	1
134372380	22	120	1
134372635	56	120	1
134373367	10	120	1
134373970	10	120	1
134375118	3	120	1
134377999	3	120	1
134381930	59	120	1
134381945	8	120	1
134381981	6	120	1
134382530	21	120	1
134382652	10	120	1
134383732	3	120	1
134384743	58	120	1
134385411	3	120	1
134385872	3	120	1
134386011	3	120	1
134386055	5	120	1
134387123	52	120	1
134387276	55	120	1
134387768	55	120	1
134387818	52	120	1
134387967	3	120	1
134388021	3	120	1
134388193	2	120	1
134389436	14	120	1
134389955	9	120	1
134389959	14	120	1
134389973	21	120	1
134389975	29	120	1
134390007	2	120	1
134390108	52	120	1
134390652	52	120	1
134391483	5	120	1
134392966	4	120	1
134393240	3	120	1
134393402	5	120	1
134393666	3	120	1
134393730	3	120	1
134394111	3	120	1
134394201	51	120	1
134394307	51	120	1
134394308	2	120	1
134394332	2	120	1
134394349	2	120	1
134394461	2	120	1
134394776	10	120	1
134394990	56	120	1
134395466	51	120	1
134398164	6	120	1
134398428	58	120	1
134399302	52	120	1
134399450	59	120	1
134402095	26	120	1
134405386	3	120	1
134405601	26	120	1
134406843	54	120	1
134408487	53	120	1
134408633	53	120	1
134408683	56	120	1
134408834	56	120	1
134410000	4	120	1
134411962	28	120	1
134413556	56	120	1
134414001	57	120	1
134415553	5	120	1
134415810	56	120	1
134415852	4	120	1
134416010	6	120	1
134416053	58	120	1
134416185	6	120	1
134416204	50	120	1
134416371	56	120	1
134416852	27	120	1
134416989	3	120	1
134417011	58	120	1
134417297	54	120	1
134417505	3	120	1
134417723	38	120	1
134417946	51	120	1
134418052	4	120	1
134418636	9	120	1
134418828	6	120	1
134418926	6	120	1
134419230	8	120	1
134419421	56	120	1
134419531	58	120	1
134419666	6	120	1
134419998	21	120	1
134420002	17	120	1
134420242	52	120	1
134420637	50	120	1
134420820	6	120	1
134421068	6	120	1
134421631	14	120	1
134421669	58	120	1
134421761	3	120	1
134422249	52	120	1
134422276	6	120	1
134422909	13	120	1
134423727	51	120	1
134424618	6	120	1
134424856	4	120	1
134424946	36	120	1
134425003	3	120	1
134425009	4	120	1
134425443	4	120	1
134426304	4	120	1
134426872	58	120	1
134426961	52	120	1
134427364	54	120	1
134427712	58	120	1
134428150	58	120	1
134428665	2	120	1
134429053	8	120	1
134429423	50	120	1
134430224	3	120	1
134430466	6	120	1
134431549	4	120	1
134431619	55	120	1
134432269	4	120	1
134432298	4	120	1
134432395	2	120	1
134433153	50	120	1
134433494	21	120	1
134433496	21	120	1
134434108	6	120	1
134434299	54	120	1
134434300	54	120	1
134434301	54	120	1
134437054	6	120	1
134437249	6	120	1
134437257	50	120	1
134437810	56	120	1
134437992	4	120	1
134438267	50	120	1
134438295	7	120	1
134438782	6	120	1
134439504	53	120	1
134439983	6	120	1
134440253	14	120	1
134440575	35	120	1
134440943	50	120	1
134441161	50	120	1
134441866	50	120	1
134441960	50	120	1
134442153	50	120	1
134442597	58	120	1
134442911	54	120	1
134443181	2	120	1
134443684	52	120	1
134444167	57	120	1
134444613	55	120	1
134447099	4	120	1
134447134	3	120	1
134447206	2	120	1
134448999	6	120	1
134449595	50	120	1
134450334	53	120	1
134450814	55	120	1
134451003	55	120	1
134451728	3	120	1
134452580	7	120	1
134452968	54	120	1
134453130	53	120	1
134454017	6	120	1
134454308	53	120	1
134454348	55	120	1
134456455	49	120	1
134457403	53	120	1
134458008	52	120	1
134458445	50	120	1
134458848	55	120	1
134459253	49	120	1
134459651	55	120	1
134461172	15	120	1
134461622	55	120	1
134461659	53	120	1
134461838	7	120	1
134462225	4	120	1
134462323	53	120	1
134462635	50	120	1
134463401	53	120	1
134464091	53	120	1
134464503	49	120	1
134465013	55	120	1
134465320	53	120	1
134465378	2	120	1
134465710	5	120	1
134466807	53	120	1
134467150	55	120	1
134467631	3	120	1
134467829	53	120	1
134468631	22	120	1
134469753	53	120	1
134469814	51	120	1
134470054	51	120	1
134470111	11	120	1
134470130	53	120	1
134471342	2	120	1
134471593	54	120	1
134472710	2	120	1
134472722	3	120	1
134473523	51	120	1
134473847	53	120	1
134474041	2	120	1
134474502	54	120	1
134474860	4	120	1
134476067	7	120	1
134476255	53	120	1
134476800	53	120	1
134477104	53	120	1
134477123	7	120	1
134478416	5	120	1
134480109	10	120	1
134480111	53	120	1
134480672	10	120	1
134480774	5	120	1
134480781	4	120	1
134480945	21	120	1
134481356	57	120	1
134481561	51	120	1
134482920	58	120	1
134483057	52	120	1
134483140	2	120	1
134484123	53	120	1
134484828	50	120	1
134485117	3	120	1
134485284	3	120	1
134485297	3	120	1
134485356	11	120	1
134485480	53	120	1
134485486	25	120	1
134485915	52	120	1
134486704	17	120	1
134487404	50	120	1
134487747	6	120	1
134487780	3	120	1
134487888	7	120	1
134488282	3	120	1
134488303	12	120	1
134489287	51	120	1
134489802	50	120	1
134491035	55	120	1
134491167	55	120	1
134491576	50	120	1
134492192	55	120	1
134492504	12	120	1
134493894	53	120	1
134493973	53	120	1
134494469	6	120	1
134494580	55	120	1
134495173	53	120	1
134495373	48	120	1
134495735	55	120	1
134496447	53	120	1
134496726	53	120	1
134496769	56	120	1
134496915	53	120	1
134497169	7	120	1
134497462	53	120	1
134498157	5	120	1
134498594	53	120	1
134499004	55	120	1
134499521	4	120	1
134500353	53	120	1
134500425	53	120	1
134500991	53	120	1
134501466	53	120	1
134501936	53	120	1
134502017	5	120	1
134502580	53	120	1
134503395	55	120	1
134503640	6	120	1
134503658	50	120	1
134503806	55	120	1
134504664	4	120	1
134504757	53	120	1
134505995	52	120	1
134506258	55	120	1
134507267	53	120	1
134507551	53	120	1
134507612	53	120	1
134507811	53	120	1
134511117	4	120	1
134512991	53	120	1
134514044	53	120	1
134514123	3	120	1
134515582	53	120	1
134515687	53	120	1
134515936	53	120	1
134516546	55	120	1
134516557	2	120	1
134517742	12	120	1
134517863	6	120	1
134518325	49	120	1
134518394	53	120	1
134518464	53	120	1
134518791	53	120	1
134519500	53	120	1
134521392	55	120	1
134521985	53	120	1
134522025	11	120	1
134522026	11	120	1
134522197	53	120	1
134522242	54	120	1
134522275	4	120	1
134522344	52	120	1
134522668	53	120	1
134522749	51	120	1
134523523	53	120	1
134523686	53	120	1
134524008	53	120	1
134524107	53	120	1
134526237	53	120	1
134526671	53	120	1
134528267	2	120	1
134528468	3	120	1
134528997	53	120	1
134529935	5	120	1
134530159	53	120	1
134532415	53	120	1
134533054	55	120	1
134533618	52	120	1
134534262	6	120	1
134534596	53	120	1
134535056	50	120	1
134535163	52	120	1
134535719	50	120	1
134537608	53	120	1
134537735	53	120	1
134537995	53	120	1
134538923	9	120	1
134538932	15	120	1
134539372	56	120	1
134539398	51	120	1
134540067	50	120	1
134540852	52	120	1
134541531	55	120	1
134541582	12	120	1
134541788	51	120	1
134541831	7	120	1
134542086	12	120	1
134542881	52	120	1
134542955	53	120	1
134544137	5	120	1
134544333	5	120	1
134544841	2	120	1
134545096	55	120	1
134546219	53	120	1
134546557	55	120	1
134547630	52	120	1
134547775	5	120	1
134548509	53	120	1
134549463	49	120	1
134549864	53	120	1
134550420	50	120	1
134550539	53	120	1
134550540	52	120	1
134551038	56	120	1
134551324	58	120	1
134551962	24	120	1
134552095	55	120	1
134552250	12	120	1
134552820	51	120	1
134554115	7	120	1
134554302	6	120	1
134554728	53	120	1
134554854	53	120	1
134555173	55	120	1
134555989	53	120	1
134556417	5	120	1
134556418	14	120	1
134557118	6	120	1
134557192	5	120	1
134557259	4	120	1
134557526	53	120	1
134558154	53	120	1
134558820	53	120	1
134559005	53	120	1
134559670	53	120	1
134559719	13	120	1
134560295	53	120	1
134560452	53	120	1
134562167	5	120	1
134562860	52	120	1
134563353	53	120	1
134563716	55	120	1
134564602	5	120	1
134565006	4	120	1
134565163	50	120	1
134565658	50	120	1
134565946	3	120	1
134566403	2	120	1
134567292	55	120	1
134567804	49	120	1
134568218	6	120	1
134568563	54	120	1
134568634	6	120	1
134569716	10	120	1
134569722	22	120	1
134569757	59	120	1
134570002	59	120	1
134570093	50	120	1
134571052	59	120	1
134571231	60	120	1
134571765	50	120	1
134571936	58	120	1
134572796	50	120	1
134572853	59	120	1
134573663	37	120	1
134573810	35	120	1
134574601	58	120	1
134575071	58	120	1
134575072	58	120	1
134575596	2	120	1
134575843	8	120	1
134576426	58	120	1
134577249	58	120	1
134577885	2	120	1
134578563	60	120	1
134578580	50	120	1
134578658	60	120	1
134578721	58	120	1
134579764	60	120	1
134579765	60	120	1
134579809	57	120	1
134581935	57	120	1
134583142	58	120	1
134583758	58	120	1
134583897	50	120	1
134584080	54	120	1
134585099	59	120	1
134585224	58	120	1
134585377	58	120	1
134587321	58	120	1
134588203	58	120	1
134588327	58	120	1
134588419	58	120	1
134588539	2	120	1
134589628	3	120	1
134589724	19	120	1
134589883	58	120	1
134590243	58	120	1
134590630	15	120	1
134590728	16	120	1
134591668	59	120	1
134592159	59	120	1
134592231	14	120	1
134592296	5	120	1
134592966	59	120	1
134593001	4	120	1
134593061	60	120	1
134593326	59	120	1
134593371	59	120	1
134593845	54	120	1
134594178	59	120	1
134594208	58	120	1
134594277	58	120	1
134594476	59	120	1
134594479	59	120	1
134594593	59	120	1
134594596	59	120	1
134594887	48	120	1
134595014	59	120	1
134595045	4	120	1
134595163	59	120	1
134595828	53	120	1
134595909	59	120	1
134597203	59	120	1
134597868	2	120	1
134598030	59	120	1
134599403	2	120	1
134600744	55	120	1
134600799	60	120	1
134602316	54	120	1
134602392	55	120	1
134604906	5	120	1
134605338	24	120	1
134605343	21	120	1
134606426	53	120	1
134606739	4	120	1
134608287	4	120	1
134608403	58	120	1
134608501	5	120	1
134609672	59	120	1
134610914	58	120	1
134611139	58	120	1
134611962	59	120	1
134612595	59	120	1
134612642	59	120	1
134613159	11	120	1
134613263	58	120	1
134614589	5	120	1
134614742	6	120	1
134615186	18	120	1
134615785	18	120	1
134616243	29	120	1
134616249	17	120	1
134616251	27	120	1
134616254	8	120	1
134616263	16	120	1
134616273	28	120	1
134616274	24	120	1
134616275	30	120	1
134616763	18	120	1
134617846	30	120	1
134617993	6	120	1
134618300	5	120	1
134618330	8	120	1
134618355	11	120	1
134618513	10	120	1
134618650	10	120	1
134619778	31	120	1
134619889	23	120	1
134619974	11	120	1
134620113	6	120	1
134620124	31	120	1
134620354	30	120	1
134620726	60	120	1
134620802	30	120	1
134621029	29	120	1
134621456	7	120	1
134621668	29	120	1
134622162	29	120	1
134622536	19	120	1
134622908	2	120	1
134622917	21	120	1
134622960	19	120	1
134623013	8	120	1
134623192	19	120	1
134623454	2	120	1
134623698	8	120	1
134624296	18	120	1
134624297	21	120	1
134624298	19	120	1
134624299	19	120	1
134624330	24	120	1
134624387	5	120	1
134624766	16	120	1
134624804	2	120	1
134624850	4	120	1
134625450	20	120	1
134625543	20	120	1
134626008	20	120	1
134626117	20	120	1
134626414	23	120	1
134626769	20	120	1
134627073	20	120	1
134627298	20	120	1
134627548	30	120	1
134627558	31	120	1
134627566	15	120	1
134627568	15	120	1
134627576	8	120	1
134627970	25	120	1
134628277	20	120	1
134628445	20	120	1
134628651	22	120	1
134628913	5	120	1
134629048	2	120	1
134629112	20	120	1
134629217	25	120	1
134629475	20	120	1
134629550	20	120	1
134629774	5	120	1
134629816	18	120	1
134629823	18	120	1
134629918	19	120	1
134629965	20	120	1
134630330	19	120	1
134630376	21	120	1
134630409	2	120	1
134630410	25	120	1
134630479	20	120	1
134630913	20	120	1
134630925	20	120	1
134631108	20	120	1
134631193	20	120	1
134635309	14	120	1
134635731	6	120	1
134637664	10	120	1
134637826	22	120	1
134637999	2	120	1
134639382	27	120	1
134640123	12	120	1
134640256	10	120	1
134641198	44	120	1
134641462	13	120	1
134641523	43	120	1
134641582	11	120	1
134642573	7	120	1
134643601	33	120	1
134644161	26	120	1
134644396	10	120	1
134644539	7	120	1
134644613	15	120	1
134644829	10	120	1
134644921	24	120	1
134645604	11	120	1
134646014	7	120	1
134646032	17	120	1
134646181	10	120	1
134646552	11	120	1
134646703	16	120	1
134646931	11	120	1
134647578	9	120	1
134649093	6	120	1
134649274	29	120	1
134649412	24	120	1
134649807	24	120	1
134650053	48	120	1
134650918	26	120	1
134651830	3	120	1
134652855	6	120	1
134652911	41	120	1
134653974	49	120	1
134654049	44	120	1
134654195	27	120	1
134654432	44	120	1
134654613	21	120	1
134655064	44	120	1
134655136	44	120	1
134655395	15	120	1
134655440	5	120	1
134655457	49	120	1
134656040	21	120	1
134656419	9	120	1
134656682	8	120	1
134656869	42	120	1
134657139	19	120	1
134657188	46	120	1
134657959	9	120	1
134657993	11	120	1
134658150	5	120	1
134658452	7	120	1
134659092	16	120	1
134660452	22	120	1
134660545	27	120	1
134660638	22	120	1
134660838	51	120	1
134661122	11	120	1
134662270	52	120	1
134662623	25	120	1
134662947	30	120	1
134663139	30	120	1
134663570	28	120	1
134663760	12	120	1
134663785	28	120	1
134664301	9	120	1
134664568	9	120	1
134665107	8	120	1
134666157	51	120	1
134666535	28	120	1
134667242	9	120	1
134667622	50	120	1
134667710	20	120	1
134668211	14	120	1
134668524	51	120	1
134668540	6	120	1
134668692	28	120	1
134668838	5	120	1
134668954	2	120	1
134669198	3	120	1
134669431	40	120	1
134671722	51	120	1
134671882	42	120	1
134672006	38	120	1
134672880	50	120	1
134673783	40	120	1
134674075	3	120	1
134674143	42	120	1
134674859	39	120	1
134676102	42	120	1
134677146	38	120	1
134677390	7	120	1
134678093	56	120	1
134680611	4	120	1
134680732	5	120	1
134680741	10	120	1
134681607	52	120	1
134682170	56	120	1
134687158	40	120	1
134687914	56	120	1
134688030	26	120	1
134688312	56	120	1
134688747	52	120	1
134689080	52	120	1
134689206	56	120	1
134691232	4	120	1
134691285	52	120	1
134691788	56	120	1
134692067	52	120	1
134692498	4	120	1
134693363	52	120	1
134693579	52	120	1
134693681	30	120	1
134694195	53	120	1
134694710	53	120	1
134694840	53	120	1
134694992	7	120	1
134695292	55	120	1
134695692	42	120	1
134695701	53	120	1
134695725	2	120	1
134697336	12	120	1
134698342	41	120	1
134698363	41	120	1
134698406	53	120	1
134698563	10	120	1
134698817	57	120	1
134698839	53	120	1
134700127	56	120	1
134700244	55	120	1
134701112	2	120	1
134701129	46	120	1
134702020	26	120	1
134702431	3	120	1
134702469	48	120	1
134703162	16	120	1
134703641	48	120	1
134704642	48	120	1
134704767	48	120	1
134705233	48	120	1
134705735	7	120	1
134706363	48	120	1
134708839	44	120	1
134709220	3	120	1
134710153	10	120	1
134710204	19	120	1
134710662	9	120	1
134712004	9	120	1
134712197	11	120	1
134713021	9	120	1
134713572	9	120	1
134713656	9	120	1
134714850	9	120	1
134715189	10	120	1
134715382	6	120	1
134715734	4	120	1
134716284	4	120	1
134717547	4	120	1
134717962	5	120	1
134718756	7	120	1
134718847	13	120	1
