M1	M2	11	12	21	22	sample_size
122	323	0.41194451338351873	0.4419880708861442	0.0880554866164813	0.0580119291138558	89
122	324	NaN	NaN	NaN	NaN	89
122	325	0.7383301442295651	0.11394258304316209	0.11394258304316209	0.03378468968411065	88
122	326	0.8266777776913892	0.027254806578273706	0.14523233466816132	8.350810621757333E-4	89
122	327	0.7216253996844804	0.13064732758824693	0.12496550940642875	0.022761763320843967	88
122	328	NaN	NaN	NaN	NaN	88
122	329	0.826664522100764	0.027268062168898956	0.1452455902587866	8.218254715504813E-4	89
122	330	0.8266777448117619	0.02725483945790097	0.1452323675477886	8.350481825484653E-4	89
122	331	NaN	NaN	NaN	NaN	89
122	332	0.7091568377968425	0.1447757464728205	0.1279218138885508	0.01814560184178626	89
122	333	0.44189314542665575	0.4120394388430072	0.08057876468570385	0.06548865104463322	89
122	334	0.4325286272524054	0.4214039570172576	0.06747137274759465	0.07859604298274242	89
122	335	0.5822989937622175	0.2716335905074455	0.09747628713665898	0.04859112859367811	89
122	336	0.8089903447066423	0.04494223956302059	0.14606583506863857	1.5806616985080412E-6	89
122	337	NaN	NaN	NaN	NaN	89
123	124	NaN	NaN	NaN	NaN	89
123	125	NaN	NaN	NaN	NaN	80
123	126	NaN	NaN	NaN	NaN	88
123	127	NaN	NaN	NaN	NaN	89
123	128	NaN	NaN	NaN	NaN	89
123	129	NaN	NaN	NaN	NaN	89
123	130	NaN	NaN	NaN	NaN	87
123	131	NaN	NaN	NaN	NaN	89
123	132	NaN	NaN	NaN	NaN	89
123	133	NaN	NaN	NaN	NaN	88
123	134	NaN	NaN	NaN	NaN	90
123	135	NaN	NaN	NaN	NaN	89
123	136	NaN	NaN	NaN	NaN	89
123	137	NaN	NaN	NaN	NaN	84
123	138	NaN	NaN	NaN	NaN	89
123	139	NaN	NaN	NaN	NaN	87
123	140	NaN	NaN	NaN	NaN	90
123	141	NaN	NaN	NaN	NaN	88
123	142	NaN	NaN	NaN	NaN	89
123	143	NaN	NaN	NaN	NaN	89
123	144	NaN	NaN	NaN	NaN	87
123	145	NaN	NaN	NaN	NaN	89
123	146	NaN	NaN	NaN	NaN	77
123	147	NaN	NaN	NaN	NaN	87
123	148	NaN	NaN	NaN	NaN	89
123	149	NaN	NaN	NaN	NaN	87
123	150	NaN	NaN	NaN	NaN	89
123	151	NaN	NaN	NaN	NaN	87
123	152	NaN	NaN	NaN	NaN	89
123	153	NaN	NaN	NaN	NaN	90
123	154	NaN	NaN	NaN	NaN	83
123	155	NaN	NaN	NaN	NaN	89
123	156	NaN	NaN	NaN	NaN	89
123	157	NaN	NaN	NaN	NaN	82
123	158	NaN	NaN	NaN	NaN	90
123	159	NaN	NaN	NaN	NaN	90
123	160	NaN	NaN	NaN	NaN	89
123	161	NaN	NaN	NaN	NaN	90
123	162	NaN	NaN	NaN	NaN	90
123	163	NaN	NaN	NaN	NaN	90
123	164	NaN	NaN	NaN	NaN	90
123	165	NaN	NaN	NaN	NaN	90
123	166	NaN	NaN	NaN	NaN	89
123	167	NaN	NaN	NaN	NaN	88
123	168	NaN	NaN	NaN	NaN	90
123	169	NaN	NaN	NaN	NaN	90
123	170	NaN	NaN	NaN	NaN	86
123	171	NaN	NaN	NaN	NaN	90
123	172	NaN	NaN	NaN	NaN	90
123	173	NaN	NaN	NaN	NaN	89
123	174	NaN	NaN	NaN	NaN	89
123	175	NaN	NaN	NaN	NaN	89
123	176	NaN	NaN	NaN	NaN	90
123	177	NaN	NaN	NaN	NaN	89
123	178	NaN	NaN	NaN	NaN	90
123	179	NaN	NaN	NaN	NaN	88
123	180	NaN	NaN	NaN	NaN	90
123	181	NaN	NaN	NaN	NaN	90
123	182	NaN	NaN	NaN	NaN	89
123	183	NaN	NaN	NaN	NaN	87
123	184	NaN	NaN	NaN	NaN	90
123	185	NaN	NaN	NaN	NaN	89
123	186	NaN	NaN	NaN	NaN	90
123	187	NaN	NaN	NaN	NaN	89
123	188	NaN	NaN	NaN	NaN	90
123	189	NaN	NaN	NaN	NaN	90
123	190	NaN	NaN	NaN	NaN	88
123	191	NaN	NaN	NaN	NaN	89
123	192	NaN	NaN	NaN	NaN	89
123	193	NaN	NaN	NaN	NaN	89
123	194	NaN	NaN	NaN	NaN	90
123	195	NaN	NaN	NaN	NaN	77
123	196	NaN	NaN	NaN	NaN	89
123	197	NaN	NaN	NaN	NaN	89
123	198	NaN	NaN	NaN	NaN	90
123	199	NaN	NaN	NaN	NaN	90
123	200	NaN	NaN	NaN	NaN	87
123	201	NaN	NaN	NaN	NaN	89
123	202	NaN	NaN	NaN	NaN	90
123	203	NaN	NaN	NaN	NaN	84
123	204	NaN	NaN	NaN	NaN	89
123	205	NaN	NaN	NaN	NaN	82
123	206	NaN	NaN	NaN	NaN	88
123	207	NaN	NaN	NaN	NaN	89
123	208	NaN	NaN	NaN	NaN	90
123	209	NaN	NaN	NaN	NaN	89
123	210	NaN	NaN	NaN	NaN	87
123	211	NaN	NaN	NaN	NaN	85
123	212	NaN	NaN	NaN	NaN	90
123	213	NaN	NaN	NaN	NaN	88
123	214	NaN	NaN	NaN	NaN	76
123	215	NaN	NaN	NaN	NaN	90
123	216	NaN	NaN	NaN	NaN	90
123	217	NaN	NaN	NaN	NaN	88
123	218	NaN	NaN	NaN	NaN	88
123	219	NaN	NaN	NaN	NaN	89
123	220	NaN	NaN	NaN	NaN	86
123	221	NaN	NaN	NaN	NaN	88
123	222	NaN	NaN	NaN	NaN	83
123	223	NaN	NaN	NaN	NaN	89
123	224	NaN	NaN	NaN	NaN	89
123	225	NaN	NaN	NaN	NaN	87
123	226	NaN	NaN	NaN	NaN	89
123	227	NaN	NaN	NaN	NaN	89
123	228	NaN	NaN	NaN	NaN	90
123	229	NaN	NaN	NaN	NaN	89
123	230	NaN	NaN	NaN	NaN	88
123	231	NaN	NaN	NaN	NaN	89
123	232	NaN	NaN	NaN	NaN	85
123	233	NaN	NaN	NaN	NaN	72
123	234	NaN	NaN	NaN	NaN	90
123	235	NaN	NaN	NaN	NaN	89
123	236	NaN	NaN	NaN	NaN	89
123	237	NaN	NaN	NaN	NaN	90
123	238	NaN	NaN	NaN	NaN	89
123	239	NaN	NaN	NaN	NaN	90
123	240	NaN	NaN	NaN	NaN	89
123	241	NaN	NaN	NaN	NaN	89
123	242	NaN	NaN	NaN	NaN	89
123	243	NaN	NaN	NaN	NaN	89
123	244	NaN	NaN	NaN	NaN	89
123	245	NaN	NaN	NaN	NaN	90
123	246	NaN	NaN	NaN	NaN	81
123	247	NaN	NaN	NaN	NaN	90
123	248	NaN	NaN	NaN	NaN	83
123	249	NaN	NaN	NaN	NaN	85
123	250	NaN	NaN	NaN	NaN	81
123	251	NaN	NaN	NaN	NaN	75
123	252	NaN	NaN	NaN	NaN	90
123	253	NaN	NaN	NaN	NaN	90
123	254	NaN	NaN	NaN	NaN	89
123	255	NaN	NaN	NaN	NaN	87
123	256	NaN	NaN	NaN	NaN	89
123	257	NaN	NaN	NaN	NaN	90
123	258	NaN	NaN	NaN	NaN	90
123	259	NaN	NaN	NaN	NaN	89
123	260	NaN	NaN	NaN	NaN	89
123	261	NaN	NaN	NaN	NaN	90
123	262	NaN	NaN	NaN	NaN	88
123	263	NaN	NaN	NaN	NaN	89
123	264	NaN	NaN	NaN	NaN	89
123	265	NaN	NaN	NaN	NaN	89
123	266	NaN	NaN	NaN	NaN	84
123	267	NaN	NaN	NaN	NaN	89
123	268	NaN	NaN	NaN	NaN	87
123	269	NaN	NaN	NaN	NaN	90
123	270	NaN	NaN	NaN	NaN	90
123	271	NaN	NaN	NaN	NaN	89
123	272	NaN	NaN	NaN	NaN	90
123	273	NaN	NaN	NaN	NaN	89
123	274	NaN	NaN	NaN	NaN	90
123	275	NaN	NaN	NaN	NaN	89
123	276	NaN	NaN	NaN	NaN	89
123	277	NaN	NaN	NaN	NaN	90
123	278	NaN	NaN	NaN	NaN	85
123	279	NaN	NaN	NaN	NaN	88
123	280	NaN	NaN	NaN	NaN	88
123	281	NaN	NaN	NaN	NaN	86
123	282	NaN	NaN	NaN	NaN	90
123	283	NaN	NaN	NaN	NaN	89
123	284	NaN	NaN	NaN	NaN	90
123	285	NaN	NaN	NaN	NaN	89
123	286	NaN	NaN	NaN	NaN	90
123	287	NaN	NaN	NaN	NaN	86
123	288	NaN	NaN	NaN	NaN	88
123	289	NaN	NaN	NaN	NaN	90
123	290	NaN	NaN	NaN	NaN	86
123	291	NaN	NaN	NaN	NaN	90
123	292	NaN	NaN	NaN	NaN	88
123	293	NaN	NaN	NaN	NaN	90
123	294	NaN	NaN	NaN	NaN	84
123	295	NaN	NaN	NaN	NaN	84
123	296	NaN	NaN	NaN	NaN	90
123	297	NaN	NaN	NaN	NaN	90
123	298	NaN	NaN	NaN	NaN	90
123	299	NaN	NaN	NaN	NaN	90
123	300	NaN	NaN	NaN	NaN	89
123	301	NaN	NaN	NaN	NaN	90
123	302	NaN	NaN	NaN	NaN	85
123	303	NaN	NaN	NaN	NaN	88
123	304	NaN	NaN	NaN	NaN	90
123	305	NaN	NaN	NaN	NaN	83
123	306	NaN	NaN	NaN	NaN	90
123	307	NaN	NaN	NaN	NaN	90
123	308	NaN	NaN	NaN	NaN	90
123	309	NaN	NaN	NaN	NaN	90
123	310	NaN	NaN	NaN	NaN	87
123	311	NaN	NaN	NaN	NaN	90
123	312	NaN	NaN	NaN	NaN	89
123	313	NaN	NaN	NaN	NaN	90
123	314	NaN	NaN	NaN	NaN	90
123	315	NaN	NaN	NaN	NaN	89
123	316	NaN	NaN	NaN	NaN	90
123	317	NaN	NaN	NaN	NaN	90
123	318	NaN	NaN	NaN	NaN	90
123	319	NaN	NaN	NaN	NaN	87
123	320	NaN	NaN	NaN	NaN	86
123	321	NaN	NaN	NaN	NaN	89
123	322	NaN	NaN	NaN	NaN	87
123	323	NaN	NaN	NaN	NaN	90
123	324	NaN	NaN	NaN	NaN	90
123	325	NaN	NaN	NaN	NaN	89
123	326	NaN	NaN	NaN	NaN	90
123	327	NaN	NaN	NaN	NaN	89
123	328	NaN	NaN	NaN	NaN	89
123	329	NaN	NaN	NaN	NaN	90
123	330	NaN	NaN	NaN	NaN	90
123	331	NaN	NaN	NaN	NaN	90
123	332	NaN	NaN	NaN	NaN	90
123	333	NaN	NaN	NaN	NaN	90
123	334	NaN	NaN	NaN	NaN	90
123	335	NaN	NaN	NaN	NaN	90
123	336	NaN	NaN	NaN	NaN	89
123	337	NaN	NaN	NaN	NaN	89
124	125	NaN	NaN	NaN	NaN	79
124	126	NaN	NaN	NaN	NaN	88
124	127	0.8595505617977528	0.0	0.0	0.1404494382022472	89
124	128	0.859550561764205	3.354791725317373E-11	0.0056179775616378045	0.13483146064060939	89
124	129	NaN	NaN	NaN	NaN	89
124	130	NaN	NaN	NaN	NaN	87
124	131	0.7528089804478888	0.10674158134986392	8.316156059664665E-9	0.14044942988609113	89
124	132	NaN	NaN	NaN	NaN	88
124	133	0.7499999912684513	0.10795455418609418	8.731548713225568E-9	0.14204544581390582	88
124	134	0.8595505617977528	0.0	0.0	0.1404494382022472	89
124	135	NaN	NaN	NaN	NaN	89
124	136	0.7528089808133102	0.10674158098444261	7.95073475221913E-9	0.14044943025151244	89
124	137	NaN	NaN	NaN	NaN	83
124	138	0.7640449353590213	0.09550562643873152	8.461203430158668E-9	0.14044942974104377	89
124	139	0.8620689655172413	0.0	0.0	0.13793103448275862	87
124	140	0.7528089807380718	0.10674158105968096	8.02597308837968E-9	0.14044943017627412	89
124	141	0.7670454468090402	0.09659091682732347	7.736414367717518E-9	0.13636362862722198	88
124	142	NaN	NaN	NaN	NaN	88
124	143	NaN	NaN	NaN	NaN	89
124	144	0.7528735557747028	0.10344828330575699	7.443688022290179E-9	0.1436781534758522	87
124	145	0.7528089807423559	0.10674158105539691	8.021689043350844E-9	0.14044943018055814	89
124	146	0.7368420925194343	0.12500001274372352	1.27437235362302E-8	0.13815788199311854	76
124	147	NaN	NaN	NaN	NaN	86
124	148	0.7640449354547637	0.09550562634298916	8.365461076038962E-9	0.14044942983678613	89
124	149	0.7616278992112355	0.10465117055620639	7.765508707645146E-9	0.13372092246704942	86
124	150	0.8522727272407461	0.00568181821379937	3.198118853076082E-11	0.14204545451347336	88
124	151	NaN	NaN	NaN	NaN	87
124	152	0.730337065634623	0.1292134961631299	1.3017062484090622E-8	0.14044942518518472	89
124	153	0.7528089807856184	0.10674158101213434	7.978426458824804E-9	0.14044943022382073	89
124	154	NaN	NaN	NaN	NaN	82
124	155	0.7528089807526365	0.10674158104511638	8.0114085215986E-9	0.14044943019083866	89
124	156	NaN	NaN	NaN	NaN	88
124	157	0.8086419745027837	0.03703703784289531	8.058582710600025E-10	0.1543209868484627	81
124	158	0.7712641226466745	0.08828643915107817	0.13323025937579724	0.007219178826449923	89
124	159	0.8595505348798713	2.6917881523009604E-8	0.12921351006394893	0.011235928138298252	89
124	160	0.859550561763635	3.4117789741947416E-11	0.005617977562207678	0.1348314606400395	89
124	161	0.7528089808059578	0.10674158099179497	7.958087110641591E-9	0.1404494302441601	89
124	162	0.8595505617977528	0.0	0.0	0.1404494382022472	89
124	163	NaN	NaN	NaN	NaN	89
124	164	NaN	NaN	NaN	NaN	89
124	165	0.7528089807767254	0.10674158102102738	7.987319513656667E-9	0.14044943021492767	89
124	166	NaN	NaN	NaN	NaN	88
124	167	0.7556818104376002	0.10795455319876353	7.744218064799989E-9	0.13636362861941828	88
124	168	NaN	NaN	NaN	NaN	89
124	169	NaN	NaN	NaN	NaN	89
124	170	NaN	NaN	NaN	NaN	85
124	171	0.7528089805015092	0.10674158129624349	8.262535618244344E-9	0.14044942993971157	89
124	172	0.7528089808518148	0.10674158094593801	7.91223015944649E-9	0.14044943029001705	89
124	173	0.7556818104141574	0.10795455322220615	7.767660705305556E-9	0.13636362859597567	88
124	174	0.7528089808327868	0.10674158096496592	7.931258056681864E-9	0.14044943027098913	89
124	175	0.7528089808343879	0.106741580963365	7.92965712755477E-9	0.14044943027259005	89
124	176	NaN	NaN	NaN	NaN	89
124	177	0.7528089805786581	0.10674158121909472	8.185386853339754E-9	0.14044943001686033	89
124	178	0.7359554904578111	0.12359507133994176	0.14044900392421142	4.3427803577076373E-7	89
124	179	NaN	NaN	NaN	NaN	88
124	180	0.7528089806093649	0.10674158118838793	8.154680058554954E-9	0.14044943004756713	89
124	181	NaN	NaN	NaN	NaN	89
124	182	NaN	NaN	NaN	NaN	89
124	183	0.7441860374222585	0.11046512536843917	9.089369392804051E-9	0.14534882811993294	86
124	184	0.7528089806237536	0.10674158117399916	8.140291287481453E-9	0.1404494300619559	89
124	185	0.7528089808013742	0.10674158099637873	7.962670869108016E-9	0.14044943023957632	89
124	186	0.8595505617977528	0.0	0.0	0.1404494382022472	89
124	187	NaN	NaN	NaN	NaN	89
124	188	NaN	NaN	NaN	NaN	89
124	189	0.7522606640324945	0.10728989776525845	0.0061663022596404665	0.1342831359426067	89
124	190	0.8522727272727273	0.005681818181818182	0.14204545454545456	0.0	88
124	191	0.75280898076693	0.10674158103082275	7.997114880421567E-9	0.14044943020513231	89
124	192	0.7522606639986651	0.10728989779908767	0.006166302293469688	0.1342831359087775	89
124	193	NaN	NaN	NaN	NaN	88
124	194	NaN	NaN	NaN	NaN	89
124	195	0.8618421052631579	0.0	0.0	0.13815789473684212	76
124	196	0.7522606639488356	0.10728989784891715	0.006166302343299174	0.13428313585894802	89
124	197	0.7494361653533974	0.1085183801011481	0.006245652828420835	0.1357998017170337	88
124	198	NaN	NaN	NaN	NaN	89
124	199	0.7634963267657624	0.09605423503199038	0.006166594582552181	0.134282843619695	89
124	200	0.7435891257101135	0.1110620370805842	0.0064108742898865145	0.13893796291941582	86
124	201	NaN	NaN	NaN	NaN	89
124	202	0.6878852807053526	0.17166528109240017	0.01997988783397321	0.12046955036827398	89
124	203	0.5240961983972359	0.32530139196421	1.8714493287181514E-7	0.15060222249362135	83
124	204	0.6881583651630975	0.17139219663465535	0.019706803376228373	0.12074263482601881	89
124	205	NaN	NaN	NaN	NaN	81
124	206	0.698865298753515	0.1590892467010305	0.14204379215557597	1.6623898785901629E-6	88
124	207	NaN	NaN	NaN	NaN	89
124	208	0.6853961751091827	0.17415438668857003	0.1404465215200307	2.9166822164745903E-6	89
124	209	0.6593282334444994	0.2002223283532533	0.020447047454376914	0.12000239074787027	89
124	210	0.6802353263442928	0.1744158364464048	0.14534606900454433	2.768204757988585E-6	86
124	211	0.8511904761904762	0.005952380952380952	0.14285714285714285	0.0	84
124	212	0.5090295336019368	0.350521028195816	0.08647608437559126	0.05397335382665593	89
124	213	0.6649787512958246	0.19865761234053902	0.1134303396132663	0.022933296750370067	88
124	214	0.84	0.013333333333333334	0.14666666666666667	0.0	75
124	215	0.6601687192892943	0.19938184250845845	0.12073015711520002	0.019719281087047166	89
124	216	NaN	NaN	NaN	NaN	89
124	217	NaN	NaN	NaN	NaN	87
124	218	0.6669772511339467	0.18934458794651302	0.12037907070513369	0.023299090214406532	87
124	219	0.5300858632243167	0.3294646985734361	0.08789166486557087	0.05255777333667632	89
124	220	0.8236372308194506	0.03518629859231398	0.13518629859231399	0.005990171995921313	85
124	221	0.7872401982403968	0.06908164084006295	0.13230003164466064	0.011378129274879576	87
124	222	0.793946929931417	0.07190672860516836	0.12068721641004641	0.013459125053368224	82
124	223	NaN	NaN	NaN	NaN	88
124	224	0.769288278009714	0.0886662674448314	0.12843899471755865	0.01360645982789588	88
124	225	0.6434326968124005	0.21121846597829722	0.12982311714108793	0.015525720068214384	86
124	226	0.7924595977925567	0.06709096400519603	0.1288887168141848	0.011560721388062396	89
124	227	NaN	NaN	NaN	NaN	88
124	228	0.6601599885005306	0.19939057329722223	0.12073888790396381	0.01971055029828337	89
124	229	0.8443593263611617	0.013595219093383818	0.13859521909338382	0.0034502354520707284	88
124	230	0.7996278501718831	0.06818824178213999	0.12565950614995608	0.00652440189602093	87
124	231	0.7924596115201341	0.06709095027761869	0.12888870308660746	0.011560735115639736	89
124	232	0.7863937247638023	0.06479675142667381	0.13622532285524522	0.012584200954278577	84
124	233	0.7336665102884172	0.13957292633130103	0.10436165872566722	0.02239890465461447	71
124	234	NaN	NaN	NaN	NaN	89
124	235	0.7924575682646484	0.06709299353310431	0.12889074634209308	0.011558691860154109	89
124	236	0.6458135293521561	0.2121410161023894	0.12691374337511666	0.015131711170337892	88
124	237	0.7924575699381917	0.06709299185956119	0.12889074466854997	0.011558693533697232	89
124	238	0.7547229123295774	0.10323163312496812	0.13164072403405902	0.010404730511395522	88
124	239	0.7297066510139935	0.12984391078375931	0.12984391078375931	0.01060552741848788	89
124	240	NaN	NaN	NaN	NaN	89
124	241	0.7220995342075954	0.13745102759015737	0.13183305006206747	0.008616388140179699	89
124	242	NaN	NaN	NaN	NaN	89
124	243	0.8539325842696629	0.0056179775280898875	0.1404494382022472	0.0	89
124	244	NaN	NaN	NaN	NaN	89
124	245	0.7924596139075594	0.06709094789019342	0.12888870069918218	0.011560737503065004	89
124	246	0.79546788811437	0.07328211188563004	0.11703211188563004	0.014217888114369961	80
124	247	0.6514543193021332	0.20809624249561967	0.12382657957427137	0.01662285862797583	89
124	248	0.805209832774739	0.044187757586706886	0.14659739614092376	0.0040050134976304655	83
124	249	0.8511904761904762	0.005952380952380952	0.14285714285714285	0.0	84
124	250	0.8677492941536148	0.007250705846385183	0.11975070584638518	0.005249294153614816	80
124	251	0.7168846851483908	0.14798017971647418	0.1277099094462039	0.007425225688931244	74
124	252	0.7982256743909945	0.06132488740675827	0.12874061774383694	0.011708820458410272	89
124	253	0.7924596144318046	0.06709094736594812	0.1288887001749369	0.011560738027310304	89
124	254	0.7505827757005972	0.1089677860971557	0.13143969620951526	0.009009741992731942	89
124	255	0.6648133229183724	0.20146574684906954	0.10844249103511605	0.025278439197442073	86
124	256	NaN	NaN	NaN	NaN	88
124	257	0.6514663023142829	0.20808425948346984	0.12381459656212156	0.016634841640125634	89
124	258	NaN	NaN	NaN	NaN	89
124	259	NaN	NaN	NaN	NaN	89
124	260	NaN	NaN	NaN	NaN	89
124	261	0.7721807692079229	0.08736979258982994	0.12669563528645914	0.013753802915788045	89
124	262	0.8494495705591424	0.006872268521317398	0.1390561765672944	0.00462198435224582	87
124	263	NaN	NaN	NaN	NaN	88
124	264	0.7924575691816602	0.06709299261609258	0.12889074542508136	0.011558692777165838	89
124	265	0.8374956893854155	0.020458856069129925	0.13977703788731174	0.0022684166581428003	88
124	266	NaN	NaN	NaN	NaN	83
124	267	0.7918098054296365	0.06774075636811633	0.13515648670519498	0.005292951497052215	89
124	268	0.7887510388648501	0.06590012392584765	0.1182257053211965	0.02712313188810584	86
124	269	NaN	NaN	NaN	NaN	89
124	270	NaN	NaN	NaN	NaN	89
124	271	0.6802415218614027	0.17771302359314275	0.09248575086587002	0.04955970367958453	88
124	272	NaN	NaN	NaN	NaN	89
124	273	NaN	NaN	NaN	NaN	89
124	274	0.8534911462518601	0.006059415545892791	0.1296549211638703	0.010794517038376871	89
124	275	0.6618586292282812	0.1976919325694715	0.09095035953576365	0.04949907866648354	89
124	276	NaN	NaN	NaN	NaN	89
124	277	0.760650654130334	0.09889990766741888	0.11013586272359865	0.030313575478648533	89
124	278	0.835864812940022	0.021278044202835206	0.1343732822980733	0.008483860559069554	84
124	279	0.6288489280792604	0.22747291100119926	0.10678325582878548	0.03689490509075474	87
124	280	0.46989594239313737	0.3880586030614081	0.05851314851595357	0.08353230602950097	88
124	281	NaN	NaN	NaN	NaN	85
124	282	0.625420347191714	0.23413021460603875	0.10491673145997135	0.035532706742275835	89
124	283	NaN	NaN	NaN	NaN	88
124	284	NaN	NaN	NaN	NaN	89
124	285	NaN	NaN	NaN	NaN	88
124	286	0.5638568909034857	0.2956936708942671	0.07659254729876151	0.06385689090348569	89
124	287	0.8238932264695787	0.040812655883362366	0.11140089117748002	0.02389322646957881	85
124	288	NaN	NaN	NaN	NaN	87
124	289	NaN	NaN	NaN	NaN	89
124	290	0.632563830653492	0.22037734581709623	0.10861263993474328	0.03844618359466848	85
124	291	NaN	NaN	NaN	NaN	89
124	292	0.6218259492503558	0.23449588983010397	0.10805910822090857	0.03561905269863167	87
124	293	0.6313449394468229	0.22820562235092995	0.10461011673295244	0.035839321469294756	89
124	294	0.6032177674631638	0.25822801566936626	0.10160150964526989	0.03695270722219999	83
124	295	0.6518773814922508	0.2035443052547371	0.10113466670052024	0.04344364655249182	83
124	296	0.631344939926664	0.2282056218710889	0.10461011625311137	0.03583932194913583	89
124	297	0.8539325842696629	0.0056179775280898875	0.1404494382022472	0.0	89
124	298	0.6313449381074336	0.22820562369031908	0.10461011807234157	0.03583932012990563	89
124	299	NaN	NaN	NaN	NaN	89
124	300	0.6332899812306328	0.2246645642239126	0.10534638240573078	0.03669907213972378	88
124	301	0.808988887756024	0.05056167404172893	0.1123594268507177	0.0280900113515295	89
124	302	0.8571428267596659	3.038319130679735E-8	0.13690479228795321	0.005952350569189645	84
124	303	0.5929621476280101	0.26335969145244964	0.07370451903865653	0.06997364188088369	87
124	304	0.8089888930005322	0.05056166879722062	0.11235942160620939	0.02809001659603781	89
124	305	0.5799123239708123	0.2737462126145536	0.07862426139504142	0.06771720201959273	82
124	306	NaN	NaN	NaN	NaN	89
124	307	0.6774715603903045	0.1820790014074483	0.08095540590183033	0.05949403230041687	89
124	308	NaN	NaN	NaN	NaN	89
124	309	0.6774719640513173	0.18207859774643556	0.08095500224081761	0.05949443596142958	89
124	310	0.8017777660803969	0.05868735019867291	0.11682688508239383	0.02270799863853639	86
124	311	0.7289344985554475	0.13061606324230543	0.10814415312994587	0.03230528507230133	89
124	312	0.7528136704891862	0.10673689130856667	0.140444756477106	4.681725141203124E-6	89
124	313	NaN	NaN	NaN	NaN	89
124	314	0.7528136591680895	0.10673690262966334	0.14044476779820267	4.67040404451877E-6	89
124	315	NaN	NaN	NaN	NaN	89
124	316	0.7528136654206875	0.10673689637706528	0.1404447615456046	4.676656642592006E-6	89
124	317	0.752813645404543	0.10673691639320979	0.1404447815617491	4.6566404980791855E-6	89
124	318	0.7528136447833585	0.10673691701439426	0.1404447821829336	4.65601931359312E-6	89
124	319	0.7441892471887945	0.11627586909027529	0.13953168304376365	3.2006771665681254E-6	86
124	320	0.46250932833429836	0.39043184813628984	0.06690243637158398	0.08015638715782777	85
124	321	0.7567369842074809	0.10281357759027178	0.1365214427588111	0.003927995443436091	89
124	322	0.5614928786741761	0.29315828411652156	0.07222805155838202	0.0731207856509203	86
124	323	0.4217481625607134	0.4378023992370394	0.07825183743928658	0.06219760076296061	89
124	324	NaN	NaN	NaN	NaN	89
124	325	0.7447156216154401	0.1132389238391053	0.10755710565728713	0.034488348888167424	88
124	326	0.8325659492839129	0.026984612513839903	0.13934416307563766	0.0011052751266095338	89
124	327	0.7277792315615124	0.13017531389303308	0.11881167752939671	0.02323377701605783	88
124	328	NaN	NaN	NaN	NaN	88
124	329	0.8325659268410948	0.026984634956658003	0.13934418551845576	0.0011052526837914366	89
124	330	0.8325659285458847	0.026984633251867993	0.13934418381366573	0.0011052543885814489	89
124	331	NaN	NaN	NaN	NaN	89
124	332	0.7150807318881403	0.14446982990961252	0.12199791979725297	0.018451518404994215	89
124	333	0.4497417399434214	0.4098088218543314	0.07273017016893814	0.06771926803330905	89
124	334	0.4297747389468385	0.42977582285091437	0.07022526105316156	0.07022417714908563	89
124	335	0.5895262563296576	0.27002430546809525	0.09024902456921884	0.05020041363302836	89
124	336	0.8146086651662712	0.044941896631481744	0.14044751460900984	1.9235932373555845E-6	89
124	337	NaN	NaN	NaN	NaN	89
125	126	NaN	NaN	NaN	NaN	78
125	127	NaN	NaN	NaN	NaN	79
125	128	NaN	NaN	NaN	NaN	79
125	129	NaN	NaN	NaN	NaN	79
125	130	NaN	NaN	NaN	NaN	78
125	131	NaN	NaN	NaN	NaN	79
125	132	NaN	NaN	NaN	NaN	79
125	133	NaN	NaN	NaN	NaN	78
125	134	NaN	NaN	NaN	NaN	80
125	135	NaN	NaN	NaN	NaN	79
125	136	NaN	NaN	NaN	NaN	79
125	137	NaN	NaN	NaN	NaN	75
125	138	NaN	NaN	NaN	NaN	79
125	139	NaN	NaN	NaN	NaN	77
125	140	NaN	NaN	NaN	NaN	80
125	141	NaN	NaN	NaN	NaN	78
125	142	NaN	NaN	NaN	NaN	79
125	143	NaN	NaN	NaN	NaN	79
125	144	NaN	NaN	NaN	NaN	78
125	145	NaN	NaN	NaN	NaN	79
125	146	NaN	NaN	NaN	NaN	69
125	147	NaN	NaN	NaN	NaN	77
125	148	NaN	NaN	NaN	NaN	79
125	149	NaN	NaN	NaN	NaN	77
125	150	NaN	NaN	NaN	NaN	79
125	151	NaN	NaN	NaN	NaN	78
125	152	NaN	NaN	NaN	NaN	79
125	153	NaN	NaN	NaN	NaN	80
125	154	NaN	NaN	NaN	NaN	74
125	155	NaN	NaN	NaN	NaN	79
125	156	NaN	NaN	NaN	NaN	79
125	157	NaN	NaN	NaN	NaN	73
125	158	NaN	NaN	NaN	NaN	80
125	159	NaN	NaN	NaN	NaN	80
125	160	NaN	NaN	NaN	NaN	79
125	161	NaN	NaN	NaN	NaN	80
125	162	NaN	NaN	NaN	NaN	80
125	163	NaN	NaN	NaN	NaN	80
125	164	NaN	NaN	NaN	NaN	80
